Timestamp;Configuration ID;Scan ID;LOS ID;Azimuth [°];Elevation [°];Range [m];RWS [m/s];DRWS [m/s];CNR [db];
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4550;-1.7305;0.567373;-28.0076;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4600;-1.576;0.608017;-27.2087;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4650;-1.39533;0.399983;-27.4899;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4700;-1.35974;0.504531;-27.9401;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4750;-1.19109;0.608017;-28.1028;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4800;-1.03651;0.547298;-29.1599;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4850;-0.972818;0.426079;-29.561;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4900;-1.09135;0.445147;-28.728;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4950;-1.40603;0.298374;-29.1042;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5000;-1.58284;0.567373;-28.6741;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5050;-1.62194;0.475931;-29.6066;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5100;-1.65611;0.453177;-29.77;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5150;-1.66281;0.544619;-28.2486;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5200;-1.64002;0.544619;-28.2055;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5250;-1.5906;0.164872;-29.8267;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5300;-1.65177;0.272945;-29.6895;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5350;-1.73154;0.322956;-29.5012;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5400;-1.59362;0.442142;-30.1899;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5450;-1.65825;0.856655;-29.4147;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5500;-1.59939;1.69215;-28.3209;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5550;-1.54319;0.408013;-30.3926;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5650;-1.54075;0.567373;-30.4026;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5700;-1.59246;0.608017;-30.0503;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5750;-1.81752;0.333665;-30.0029;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5800;-2.26016;1.1231;-28.1706;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5850;-2.62643;0.750527;-29.0275;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;5900;-2.66012;1.43778;-28.8066;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;6050;-3.33689;0.475362;-30.5181;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;6200;-3.31615;0.892793;-30.1569;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;6550;-3.40072;1.09852;-29.8634;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;200;-1.26547;0.357085;-10.5255;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;250;-1.15102;0.381178;-9.95646;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;300;-1.03568;0.357085;-9.78802;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;350;-0.99962;0.375824;-9.82142;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;400;-0.850867;0.387869;-10.0785;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;450;-0.618823;0.375824;-10.5072;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;500;-0.407034;0.365115;-10.7715;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;550;-0.257474;0.375824;-11.1115;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;600;-0.0939103;0.387869;-11.8507;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;650;0.0210118;0.375824;-12.569;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;700;-0.198659;0.46924;-12.9164;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;750;-0.661429;0.475931;-12.9822;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;800;-0.970294;0.387869;-13.0157;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;850;-1.20885;0.402922;-12.993;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;900;-1.40429;0.357085;-13.0824;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;950;-1.36491;0.357085;-13.1807;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1000;-1.1937;0.365115;-13.4866;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1050;-1.03314;0.357085;-14.3001;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1100;-1.05777;0.365115;-15.1935;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1150;-1.27859;0.402922;-15.5197;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1200;-1.48337;0.387869;-15.764;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1250;-1.44883;0.381178;-15.7974;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1300;-1.26284;0.381178;-15.9351;
